"","simulation","iteration","T1N","T1S","T2N","T2S","pval","Simulation","numsig","numsig2"
"4038",44,90,90,25,90,24,0.999999999999999,"44",0,0
"4039",44,91,91,25,91,24,1,"44",0,0
"4040",44,92,92,26,92,25,1,"44",0,0
"4041",44,93,93,26,93,25,0.999999999999999,"44",0,0
"4042",44,94,94,27,94,26,1,"44",0,0
"4043",44,95,95,27,95,26,0.999999999999999,"44",0,0
"4044",44,96,96,27,96,26,1,"44",0,0
"4045",44,97,97,27,97,26,0.999999999999998,"44",0,0
"4046",44,98,98,27,98,26,0.999999999999999,"44",0,0
"4047",44,99,99,27,99,26,0.999999999999999,"44",0,0
"4048",44,100,100,27,100,26,1,"44",0,0
"4049",45,1,1,0,1,1,1,"45",0,0
"4050",45,2,2,1,2,1,1,"45",0,0
"4051",45,3,3,1,3,1,1,"45",0,0
"4052",45,4,4,1,4,1,1,"45",0,0
"4053",45,5,5,1,5,1,1,"45",0,0
"4054",45,6,6,1,6,1,1,"45",0,0
"4055",45,7,7,2,7,1,1,"45",0,0
"4056",45,8,8,2,8,2,1,"45",0,0
"4057",45,9,9,2,9,2,1,"45",0,0
"4058",45,10,10,2,10,2,1,"45",0,0
"4059",45,11,11,3,11,2,1,"45",0,0
"4060",45,12,12,4,12,3,1,"45",0,0
"4061",45,13,13,4,13,3,1,"45",0,0
"4062",45,14,14,4,14,3,1,"45",0,0
"4063",45,15,15,5,15,3,0.679708154348493,"45",0,0
"4064",45,16,16,5,16,4,1,"45",0,0
"4065",45,17,17,6,17,5,1,"45",0,0
"4066",45,18,18,6,18,6,0.999999999999999,"45",0,0
"4067",45,19,19,6,19,6,1,"45",0,0
"4068",45,20,20,6,20,6,1,"45",0,0
"4069",45,21,21,6,21,6,1,"45",0,0
"4070",45,22,22,7,22,6,1,"45",0,0
"4071",45,23,23,7,23,6,1,"45",0,0
"4072",45,24,24,7,24,6,1,"45",0,0
"4073",45,25,25,8,25,7,1,"45",0,0
"4074",45,26,26,8,26,7,1,"45",0,0
"4075",45,27,27,8,27,7,1,"45",0,0
"4076",45,28,28,8,28,7,1,"45",0,0
"4077",45,29,29,8,29,7,1,"45",0,0
"4078",45,30,30,8,30,7,1,"45",0,0
"4079",45,31,31,8,31,7,1,"45",0,0
"4080",45,32,32,8,32,7,1,"45",0,0
"4081",45,33,33,9,33,8,1,"45",0,0
"4082",45,34,34,9,34,8,1,"45",0,0
"4083",45,35,35,9,35,8,1,"45",0,0
"4084",45,36,36,10,36,8,0.785494747118354,"45",0,0
"4085",45,37,37,10,37,8,0.78643119737065,"45",0,0
"4086",45,38,38,10,38,8,0.787307143800993,"45",0,0
"4087",45,39,39,10,39,8,0.788128286749012,"45",0,0
"4088",45,40,40,11,40,8,0.599268826473966,"45",0,0
"4089",45,41,41,11,41,8,0.60064885842262,"45",0,0
"4090",45,42,42,11,42,8,0.601950053366328,"45",0,0
"4091",45,43,43,11,43,8,0.603178997495829,"45",0,0
"4092",45,44,44,12,44,8,0.445391518217759,"45",0,0
"4093",45,45,45,12,45,8,0.446872820710831,"45",0,0
"4094",45,46,46,12,46,9,0.619327271212134,"45",0,0
"4095",45,47,47,12,47,9,0.620424979642348,"45",0,0
"4096",45,48,48,12,48,9,0.621468113958082,"45",0,0
"4097",45,49,49,12,49,10,0.808702629887762,"45",0,0
"4098",45,50,50,12,50,11,1,"45",0,0
"4099",45,51,51,12,51,11,1,"45",0,0
"4100",45,52,52,12,52,11,1,"45",0,0
"4101",45,53,53,12,53,11,1,"45",0,0
"4102",45,54,54,13,54,11,0.816961321715391,"45",0,0
"4103",45,55,55,13,55,11,0.817426538193753,"45",0,0
"4104",45,56,56,13,56,11,0.817871797251438,"45",0,0
"4105",45,57,57,13,57,12,1,"45",0,0
"4106",45,58,58,14,58,12,0.823808570538904,"45",0,0
"4107",45,59,59,14,59,13,1,"45",0,0
"4108",45,60,60,15,60,13,0.829117983745419,"45",0,0
"4109",45,61,61,15,61,13,0.829536157022834,"45",0,0
"4110",45,62,62,16,62,14,0.833906401589795,"45",0,0
"4111",45,63,63,16,63,14,0.834319428858139,"45",0,0
"4112",45,64,64,17,64,14,0.679872519643044,"45",0,0
"4113",45,65,65,18,65,15,0.686911504131262,"45",0,0
"4114",45,66,66,18,66,15,0.687672894255411,"45",0,0
"4115",45,67,67,19,67,16,0.69409335105671,"45",0,0
"4116",45,68,68,19,68,16,0.694845617719158,"45",0,0
"4117",45,69,69,19,69,16,0.695570799867314,"45",0,0
"4118",45,70,70,20,70,17,0.701473966144186,"45",0,0
"4119",45,71,71,20,71,17,0.702190305241515,"45",0,0
"4120",45,72,72,20,72,17,0.702881830058645,"45",0,0
"4121",45,73,73,20,73,17,0.703549813268673,"45",0,0
"4122",45,74,74,20,74,17,0.704195441660701,"45",0,0
"4123",45,75,75,21,75,17,0.573295675689643,"45",0,0
"4124",45,76,76,21,76,17,0.574149072797162,"45",0,0
"4125",45,77,77,21,77,17,0.57497542404747,"45",0,0
"4126",45,78,78,21,78,17,0.575775999266215,"45",0,0
"4127",45,79,79,21,79,17,0.576551989780698,"45",0,0
"4128",45,80,80,21,80,18,0.712672768966585,"45",0,0
"4129",45,81,81,21,81,18,0.713217502341623,"45",0,0
"4130",45,82,82,22,82,18,0.58540312926245,"45",0,0
"4131",45,83,83,23,83,18,0.471591746009186,"45",0,0
"4132",45,84,84,23,84,19,0.592980098017427,"45",0,0
"4133",45,85,85,23,85,20,0.724183690788828,"45",0,0
"4134",45,86,86,24,86,20,0.600091474922723,"45",0,0
"4135",45,87,87,24,87,20,0.600809824553661,"45",0,0
"4136",45,88,88,24,88,20,0.60150813444059,"45",0,0
"4137",45,89,89,25,89,20,0.490305258556972,"45",0,0
"4138",45,90,90,26,90,20,0.392868464862414,"45",0,0
"4139",45,91,91,26,91,20,0.393759183828795,"45",0,0
"4140",45,92,92,27,92,20,0.31045686587246,"45",0,0
"4141",45,93,93,28,93,21,0.31792405135135,"45",0,0
"4142",45,94,94,28,94,21,0.31884298318647,"45",0,0
"4143",45,95,95,28,95,21,0.31973919072603,"45",0,0
"4144",45,96,96,29,96,22,0.326884345805055,"45",0,0
"4145",45,97,97,29,97,23,0.417682878844051,"45",0,0
"4146",45,98,98,30,98,23,0.334604888708643,"45",0,0
"4147",45,99,99,30,99,23,0.335507883440124,"45",0,0
"4148",45,100,100,30,100,24,0.425820416390193,"45",0,0
"4149",46,1,1,0,1,0,1,"46",0,0
"4150",46,2,2,0,2,1,1,"46",0,0
"4151",46,3,3,0,3,1,1,"46",0,0
"4152",46,4,4,1,4,1,1,"46",0,0
"4153",46,5,5,1,5,2,1,"46",0,0
"4154",46,6,6,1,6,3,0.54029137460742,"46",0,0
"4155",46,7,7,1,7,4,0.264616217083589,"46",0,0
"4156",46,8,8,1,8,4,0.280712665268496,"46",0,0
"4157",46,9,9,1,9,4,0.292584140273833,"46",0,0
"4158",46,10,10,2,10,4,0.625585231524325,"46",0,0
"4159",46,11,11,2,11,5,0.359942102475147,"46",0,0
"4160",46,12,12,2,12,6,0.193930852282411,"46",0,0
"4161",46,13,13,3,13,7,0.226532763159841,"46",0,0
"4162",46,14,14,4,14,8,0.251942515156808,"46",0,0
"4163",46,15,15,4,15,9,0.140548308437024,"46",0,0
"4164",46,16,16,5,16,10,0.156487658987466,"46",0,0
"4165",46,17,17,5,17,10,0.167099738501933,"46",0,0
"4166",46,18,18,5,18,10,0.176296374440511,"46",0,0
"4167",46,19,19,5,19,10,0.184335546933379,"46",0,0
"4168",46,20,20,6,20,10,0.332921608065566,"46",0,0
"4169",46,21,21,7,21,10,0.52952963310172,"46",0,0
"4170",46,22,22,7,22,10,0.535766727131095,"46",0,0
"4171",46,23,23,7,23,10,0.54125151099264,"46",0,0
"4172",46,24,24,7,24,10,0.546113239914208,"46",0,0
"4173",46,25,25,7,25,10,0.550453012754493,"46",0,0
"4174",46,26,26,8,26,11,0.564637222017987,"46",0,0
"4175",46,27,27,8,27,11,0.568730040928001,"46",0,0
"4176",46,28,28,8,28,11,0.572429464123152,"46",0,0
"4177",46,29,29,8,29,11,0.575789943922756,"46",0,0
"4178",46,30,30,9,30,11,0.784191229401619,"46",0,0
"4179",46,31,31,9,31,12,0.591481114625226,"46",0,0
"4180",46,32,32,9,32,12,0.594416675414503,"46",0,0
"4181",46,33,33,9,33,12,0.597117668414107,"46",0,0
"4182",46,34,34,9,34,13,0.436774026091616,"46",0,0
"4183",46,35,35,9,35,14,0.308735451605788,"46",0,0
"4184",46,36,36,9,36,14,0.312001805122053,"46",0,0
"4185",46,37,37,10,37,14,0.456281863183718,"46",0,0
"4186",46,38,38,10,38,14,0.459104528634528,"46",0,0
"4187",46,39,39,11,39,14,0.627495995953216,"46",0,0
"4188",46,40,40,11,40,15,0.473920420172139,"46",0,0
"4189",46,41,41,11,41,15,0.476497769830361,"46",0,0
"4190",46,42,42,11,42,15,0.478917954049354,"46",0,0
"4191",46,43,43,11,43,16,0.352683312388006,"46",0,0
"4192",46,44,44,12,44,16,0.492330692019341,"46",0,0
"4193",46,45,45,12,45,16,0.494560188993289,"46",0,0
"4194",46,46,46,12,46,16,0.496665794554995,"46",0,0
"4195",46,47,47,12,47,16,0.49865759932111,"46",0,0
"4196",46,48,48,12,48,16,0.500544623244332,"46",0,0
"4197",46,49,49,12,49,16,0.502334954360502,"46",0,0
"4198",46,50,50,12,50,16,0.504035866452505,"46",0,0
"4199",46,51,51,12,51,17,0.379938087958721,"46",0,0
"4200",46,52,52,13,52,18,0.391168336362827,"46",0,0
"4201",46,53,53,13,53,18,0.39305751224482,"46",0,0
"4202",46,54,54,13,54,18,0.394860675775904,"46",0,0
"4203",46,55,55,13,55,18,0.396583582777828,"46",0,0
"4204",46,56,56,13,56,18,0.398231485901791,"46",0,0
"4205",46,57,57,13,57,18,0.39980918849639,"46",0,0
"4206",46,58,58,13,58,19,0.298950695563646,"46",0,0
"4207",46,59,59,14,59,19,0.411978522977375,"46",0,0
"4208",46,60,60,15,60,19,0.543354942341569,"46",0,0
"4209",46,61,61,16,61,20,0.551491955124394,"46",0,0
"4210",46,62,62,16,62,20,0.552829405308354,"46",0,0
"4211",46,63,63,16,63,20,0.554113130069446,"46",0,0
"4212",46,64,64,16,64,21,0.435444984031879,"46",0,0
"4213",46,65,65,16,65,22,0.334958082509937,"46",0,0
"4214",46,66,66,17,66,23,0.343657577493917,"46",0,0
"4215",46,67,67,17,67,23,0.345217980759205,"46",0,0
"4216",46,68,68,17,68,23,0.346722377467395,"46",0,0
"4217",46,69,69,17,69,23,0.348173732785124,"46",0,0
"4218",46,70,70,18,70,23,0.457558667467715,"46",0,0
"4219",46,71,71,18,71,23,0.458865839645271,"46",0,0
"4220",46,72,72,18,72,23,0.460127824433951,"46",0,0
"4221",46,73,73,19,73,23,0.583366197349218,"46",0,0
"4222",46,74,74,20,74,24,0.589526767260102,"46",0,0
"4223",46,75,75,20,75,24,0.590572483573124,"46",0,0
"4224",46,76,76,20,76,24,0.591583070359365,"46",0,0
"4225",46,77,77,21,77,24,0.723053114297763,"46",0,0
"4226",46,78,78,21,78,25,0.598364048857486,"46",0,0
"4227",46,79,79,22,79,26,0.60378950873217,"46",0,0
"4228",46,80,80,22,80,26,0.6047728544859,"46",0,0
"4229",46,81,81,23,81,26,0.732277316807567,"46",0,0
"4230",46,82,82,23,82,26,0.732955426152017,"46",0,0
"4231",46,83,83,23,83,27,0.61178333367562,"46",0,0
"4232",46,84,84,24,84,27,0.737181460869476,"46",0,0
"4233",46,85,85,25,85,27,0.867803435891347,"46",0,0
"4234",46,86,86,25,86,27,0.868137745453857,"46",0,0
"4235",46,87,87,25,87,27,0.868461932410027,"46",0,0
"4236",46,88,88,26,88,27,1,"46",0,0
"4237",46,89,89,26,89,27,0.999999999999999,"46",0,0
"4238",46,90,90,26,90,27,0.999999999999999,"46",0,0
"4239",46,91,91,26,91,27,0.999999999999999,"46",0,0
"4240",46,92,92,26,92,28,0.871386509043224,"46",0,0
"4241",46,93,93,26,93,28,0.871670292495611,"46",0,0
"4242",46,94,94,26,94,29,0.748492143145988,"46",0,0
"4243",46,95,95,26,95,29,0.749019384358092,"46",0,0
"4244",46,96,96,26,96,29,0.749532443181998,"46",0,0
"4245",46,97,97,26,97,29,0.750031887344654,"46",0,0
"4246",46,98,98,26,98,29,0.750518254525775,"46",0,0
"4247",46,99,99,26,99,29,0.750992054328097,"46",0,0
"4248",46,100,100,26,100,29,0.751453770094028,"46",0,0
"4249",47,1,1,0,1,0,1,"47",0,0
"4250",47,2,2,1,2,0,1,"47",0,0
"4251",47,3,3,1,3,0,1,"47",0,0
"4252",47,4,4,1,4,0,1,"47",0,0
"4253",47,5,5,1,5,0,1,"47",0,0
"4254",47,6,6,1,6,0,1,"47",0,0
"4255",47,7,7,2,7,1,1,"47",0,0
"4256",47,8,8,2,8,1,1,"47",0,0
"4257",47,9,9,2,9,2,1,"47",0,0
"4258",47,10,10,2,10,2,1,"47",0,0
"4259",47,11,11,3,11,2,1,"47",0,0
"4260",47,12,12,3,12,3,1,"47",0,0
"4261",47,13,13,3,13,3,1,"47",0,0
"4262",47,14,14,3,14,3,1,"47",0,0
"4263",47,15,15,3,15,3,1,"47",0,0
"4264",47,16,16,3,16,3,1,"47",0,0
"4265",47,17,17,3,17,3,1,"47",0,0
"4266",47,18,18,3,18,3,1,"47",0,0
"4267",47,19,19,3,19,3,1,"47",0,0
"4268",47,20,20,3,20,3,1,"47",0,0
"4269",47,21,21,3,21,4,1,"47",0,0
"4270",47,22,22,3,22,4,1,"47",0,0
"4271",47,23,23,3,23,5,0.697281100743974,"47",0,0
"4272",47,24,24,3,24,5,0.698535358303339,"47",0,0
"4273",47,25,25,4,25,6,0.723673609831763,"47",0,0
"4274",47,26,26,5,26,6,1,"47",0,0
"4275",47,27,27,6,27,6,1,"47",0,0
"4276",47,28,28,6,28,6,1,"47",0,0
"4277",47,29,29,6,29,6,1,"47",0,0
"4278",47,30,30,6,30,7,1,"47",0,0
"4279",47,31,31,7,31,7,1,"47",0,0
"4280",47,32,32,7,32,7,1,"47",0,0
"4281",47,33,33,8,33,7,1,"47",0,0
"4282",47,34,34,8,34,7,1,"47",0,0
"4283",47,35,35,8,35,8,1,"47",0,0
"4284",47,36,36,9,36,8,1,"47",0,0
"4285",47,37,37,9,37,9,1,"47",0,0
"4286",47,38,38,9,38,9,1,"47",0,0
"4287",47,39,39,10,39,10,1,"47",0,0
"4288",47,40,40,10,40,11,1,"47",0,0
"4289",47,41,41,11,41,11,1,"47",0,0
"4290",47,42,42,11,42,12,0.999999999999999,"47",0,0
"4291",47,43,43,11,43,12,0.999999999999999,"47",0,0
"4292",47,44,44,12,44,12,1,"47",0,0
"4293",47,45,45,13,45,12,1,"47",0,0
"4294",47,46,46,13,46,13,0.999999999999999,"47",0,0
"4295",47,47,47,13,47,13,1,"47",0,0
"4296",47,48,48,13,48,14,1,"47",0,0
"4297",47,49,49,13,49,14,0.999999999999999,"47",0,0
"4298",47,50,50,13,50,14,1,"47",0,0
"4299",47,51,51,13,51,14,1,"47",0,0
"4300",47,52,52,13,52,15,0.825037514080073,"47",0,0
"4301",47,53,53,13,53,16,0.663017271871245,"47",0,0
"4302",47,54,54,13,54,17,0.519249062248657,"47",0,0
"4303",47,55,55,14,55,18,0.528832419688242,"47",0,0
"4304",47,56,56,14,56,18,0.530334799613512,"47",0,0
"4305",47,57,57,14,57,18,0.531771027783303,"47",0,0
"4306",47,58,58,15,58,18,0.680641241104044,"47",0,0
"4307",47,59,59,15,59,18,0.681653067578982,"47",0,0
"4308",47,60,60,16,60,19,0.687921638521238,"47",0,0
"4309",47,61,61,16,61,19,0.688914746722308,"47",0,0
"4310",47,62,62,16,62,19,0.68986685824706,"47",0,0
"4311",47,63,63,16,63,19,0.690780472780112,"47",0,0
"4312",47,64,64,16,64,19,0.691657889963773,"47",0,0
"4313",47,65,65,17,65,19,0.844610014946492,"47",0,0
"4314",47,66,66,17,66,20,0.698331536443706,"47",0,0
"4315",47,67,67,18,67,20,0.848010787322009,"47",0,0
"4316",47,68,68,18,68,20,0.84844589248364,"47",0,0
"4317",47,69,69,18,69,20,0.848864830099935,"47",0,0
"4318",47,70,70,19,70,20,1,"47",0,0
"4319",47,71,71,19,71,20,0.999999999999999,"47",0,0
"4320",47,72,72,20,72,20,1,"47",0,0
"4321",47,73,73,20,73,20,1,"47",0,0
"4322",47,74,74,20,74,20,1,"47",0,0
"4323",47,75,75,20,75,21,1,"47",0,0
"4324",47,76,76,20,76,21,1,"47",0,0
"4325",47,77,77,21,77,21,1,"47",0,0
"4326",47,78,78,21,78,22,1,"47",0,0
"4327",47,79,79,22,79,22,0.999999999999999,"47",0,0
"4328",47,80,80,22,80,22,1,"47",0,0
"4329",47,81,81,22,81,22,1,"47",0,0
"4330",47,82,82,23,82,23,0.999999999999999,"47",0,0
"4331",47,83,83,23,83,23,1,"47",0,0
"4332",47,84,84,23,84,23,0.999999999999999,"47",0,0
"4333",47,85,85,23,85,23,0.999999999999999,"47",0,0
"4334",47,86,86,24,86,23,1,"47",0,0
"4335",47,87,87,25,87,23,0.865311550251946,"47",0,0
"4336",47,88,88,25,88,24,0.999999999999999,"47",0,0
"4337",47,89,89,25,89,24,1,"47",0,0
"4338",47,90,90,26,90,24,0.867834258493133,"47",0,0
"4339",47,91,91,26,91,25,1,"47",0,0
"4340",47,92,92,26,92,26,0.999999999999999,"47",0,0
"4341",47,93,93,26,93,26,0.999999999999999,"47",0,0
"4342",47,94,94,27,94,27,0.999999999999999,"47",0,0
"4343",47,95,95,27,95,27,1,"47",0,0
"4344",47,96,96,27,96,27,1,"47",0,0
"4345",47,97,97,27,97,28,1,"47",0,0
"4346",47,98,98,28,98,28,1,"47",0,0
"4347",47,99,99,28,99,29,0.999999999999999,"47",0,0
"4348",47,100,100,28,100,30,0.876165394270553,"47",0,0
"4349",48,1,1,0,1,0,1,"48",0,0
"4350",48,2,2,0,2,1,1,"48",0,0
"4351",48,3,3,0,3,1,1,"48",0,0
"4352",48,4,4,0,4,2,0.414216178242525,"48",0,0
"4353",48,5,5,0,5,3,0.167546277488617,"48",0,0
"4354",48,6,6,0,6,3,0.182422439451736,"48",0,0
"4355",48,7,7,0,7,3,0.192684751948999,"48",0,0
"4356",48,8,8,0,8,3,0.200184804177579,"48",0,0
"4357",48,9,9,0,9,4,0.0889730117018133,"48",0,0
"4358",48,10,10,0,10,5,0.0388671038124172,"48",1,1
"4359",49,1,1,0,1,1,1,"49",0,0
"4360",49,2,2,1,2,1,1,"49",0,0
"4361",49,3,3,1,3,1,1,"49",0,0
"4362",49,4,4,1,4,1,1,"49",0,0
"4363",49,5,5,2,5,1,1,"49",0,0
"4364",49,6,6,3,6,2,1,"49",0,0
"4365",49,7,7,3,7,2,1,"49",0,0
"4366",49,8,8,3,8,2,1,"49",0,0
"4367",49,9,9,3,9,3,1,"49",0,0
"4368",49,10,10,3,10,3,1,"49",0,0
"4369",49,11,11,3,11,4,1,"49",0,0
"4370",49,12,12,3,12,5,0.665005542102029,"49",0,0
"4371",49,13,13,4,13,6,0.686865180341466,"49",0,0
"4372",49,14,14,4,14,6,0.693281817504481,"49",0,0
"4373",49,15,15,4,15,6,0.698535358303339,"49",0,0
"4374",49,16,16,4,16,7,0.456642158668767,"49",0,0
"4375",49,17,17,5,17,8,0.480305975474933,"49",0,0
"4376",49,18,18,6,18,8,0.732439899903872,"49",0,0
"4377",49,19,19,6,19,9,0.506842786615996,"49",0,0
"4378",49,20,20,7,20,9,0.746885633390364,"49",0,0
"4379",49,21,21,8,21,10,0.755188889422678,"49",0,0
"4380",49,22,22,8,22,10,0.759131052648995,"49",0,0
"4381",49,23,23,9,23,10,0.999999999999999,"49",0,0
"4382",49,24,24,9,24,10,0.999999999999999,"49",0,0
"4383",49,25,25,9,25,10,1,"49",0,0
"4384",49,26,26,9,26,10,1,"49",0,0
"4385",49,27,27,9,27,11,0.778096157026469,"49",0,0
"4386",49,28,28,9,28,11,0.780331794417327,"49",0,0
"4387",49,29,29,10,29,11,1,"49",0,0
"4388",49,30,30,10,30,11,1,"49",0,0
"4389",49,31,31,10,31,12,0.790676108831151,"49",0,0
"4390",49,32,32,11,32,12,1,"49",0,0
"4391",49,33,33,11,33,13,0.79804105986502,"49",0,0
"4392",49,34,34,11,34,13,0.799681279185916,"49",0,0
"4393",49,35,35,11,35,13,0.80119173240838,"49",0,0
"4394",49,36,36,11,36,13,0.802587348634152,"49",0,0
"4395",49,37,37,12,37,13,1,"49",0,0
"4396",49,38,38,12,38,13,1,"49",0,0
"4397",49,39,39,13,39,13,0.999999999999999,"49",0,0
"4398",49,40,40,13,40,13,1,"49",0,0
"4399",49,41,41,13,41,13,0.999999999999999,"49",0,0
"4400",49,42,42,13,42,13,1,"49",0,0
"4401",49,43,43,13,43,13,1,"49",0,0
"4402",49,44,44,13,44,13,1,"49",0,0
"4403",49,45,45,14,45,13,0.999999999999999,"49",0,0
"4404",49,46,46,14,46,13,0.999999999999999,"49",0,0
"4405",49,47,47,14,47,13,0.999999999999999,"49",0,0
"4406",49,48,48,14,48,13,1,"49",0,0
"4407",49,49,49,14,49,14,1,"49",0,0
"4408",49,50,50,14,50,14,0.999999999999999,"49",0,0
"4409",49,51,51,14,51,15,1,"49",0,0
"4410",49,52,52,14,52,15,1,"49",0,0
"4411",49,53,53,14,53,16,0.829285331969552,"49",0,0
"4412",49,54,54,15,54,16,1,"49",0,0
"4413",49,55,55,15,55,16,0.999999999999999,"49",0,0
"4414",49,56,56,15,56,17,0.834319428858139,"49",0,0
"4415",49,57,57,15,57,18,0.679583697218228,"49",0,0
"4416",49,58,58,16,58,18,0.838370954944152,"49",0,0
"4417",49,59,59,17,59,18,1,"49",0,0
"4418",49,60,60,18,60,18,1,"49",0,0
"4419",49,61,61,18,61,19,1,"49",0,0
"4420",49,62,62,18,62,20,0.845556241197508,"49",0,0
"4421",49,63,63,18,63,20,0.846088271829232,"49",0,0
"4422",49,64,64,18,64,20,0.846598468571359,"49",0,0
"4423",49,65,65,18,65,21,0.701883261745383,"49",0,0
"4424",49,66,66,18,66,21,0.702800570341054,"49",0,0
"4425",49,67,67,19,67,21,0.850264397633931,"49",0,0
"4426",49,68,68,20,68,22,0.852757478141865,"49",0,0
"4427",49,69,69,20,69,22,0.853226511957199,"49",0,0
"4428",49,70,70,20,70,22,0.853677879564318,"49",0,0
"4429",49,71,71,20,71,23,0.714904635644017,"49",0,0
"4430",49,72,72,21,72,24,0.719166283306752,"49",0,0
"4431",49,73,73,21,73,25,0.593020286951893,"49",0,0
"4432",49,74,74,21,74,25,0.594164479385073,"49",0,0
"4433",49,75,75,21,75,25,0.595268978375548,"49",0,0
"4434",49,76,76,21,76,26,0.482678059967741,"49",0,0
"4435",49,77,77,21,77,26,0.483945932235732,"49",0,0
"4436",49,78,78,21,78,26,0.485172480114758,"49",0,0
"4437",49,79,79,21,79,27,0.387076526437566,"49",0,0
"4438",49,80,80,21,80,27,0.388367358462757,"49",0,0
"4439",49,81,81,21,81,28,0.30475335199306,"49",0,0
"4440",49,82,82,21,82,28,0.306028770195556,"49",0,0
"4441",49,83,83,22,83,28,0.397618283550464,"49",0,0
"4442",49,84,84,22,84,29,0.314047981407468,"49",0,0
"4443",49,85,85,22,85,29,0.31528564826829,"49",0,0
"4444",49,86,86,22,86,29,0.316488476768399,"49",0,0
"4445",49,87,87,22,87,29,0.31765791737409,"49",0,0
"4446",49,88,88,22,88,29,0.318795341204365,"49",0,0
"4447",49,89,89,22,89,29,0.319902045374405,"49",0,0
"4448",49,90,90,23,90,30,0.326505076102283,"49",0,0
"4449",49,91,91,23,91,30,0.327611765009041,"49",0,0
"4450",49,92,92,24,92,31,0.333925270568206,"49",0,0
"4451",49,93,93,24,93,31,0.335030684171726,"49",0,0
"4452",49,94,94,24,94,31,0.336107532694731,"49",0,0
"4453",49,95,95,24,95,31,0.337156909976616,"49",0,0
"4454",49,96,96,24,96,32,0.266379923342483,"49",0,0
"4455",49,97,97,24,97,32,0.267392946057523,"49",0,0
"4456",49,98,98,25,98,32,0.345322415272836,"49",0,0
"4457",49,99,99,25,99,33,0.274357933374944,"49",0,0
"4458",49,100,100,25,100,33,0.275350130095887,"49",0,0
"4459",50,1,1,1,1,0,1,"50",0,0
"4460",50,2,2,2,2,1,1,"50",0,0
"4461",50,3,3,2,3,1,1,"50",0,0
"4462",50,4,4,2,4,2,1,"50",0,0
"4463",50,5,5,2,5,3,1,"50",0,0
"4464",50,6,6,2,6,4,0.563702861650773,"50",0,0
"4465",50,7,7,2,7,4,0.589154465450058,"50",0,0
"4466",50,8,8,2,8,4,0.605576616335346,"50",0,0
"4467",50,9,9,2,9,4,0.617075077451974,"50",0,0
"4468",50,10,10,2,10,4,0.625585231524325,"50",0,0
"4469",50,11,11,2,11,4,0.632142422148543,"50",0,0
"4470",50,12,12,2,12,4,0.637351888233937,"50",0,0
"4471",50,13,13,2,13,4,0.641591573530442,"50",0,0
"4472",50,14,14,2,14,5,0.382733088885226,"50",0,0
"4473",50,15,15,3,15,5,0.679708154348493,"50",0,0
"4474",50,16,16,4,16,5,1,"50",0,0
"4475",50,17,17,4,17,5,1,"50",0,0
"4476",50,18,18,4,18,6,0.709815266565717,"50",0,0
"4477",50,19,19,4,19,7,0.474367373335034,"50",0,0
"4478",50,20,20,4,20,7,0.478812229511644,"50",0,0
"4479",50,21,21,4,21,7,0.482739302351261,"50",0,0
"4480",50,22,22,5,22,7,0.734985221412139,"50",0,0
"4481",50,23,23,5,23,7,0.737040266002149,"50",0,0
"4482",50,24,24,5,24,7,0.738882680363527,"50",0,0
"4483",50,25,25,5,25,7,0.740543958567318,"50",0,0
"4484",50,26,26,6,26,7,1,"50",0,0
"4485",50,27,27,7,27,8,1,"50",0,0
"4486",50,28,28,8,28,8,1,"50",0,0
"4487",50,29,29,8,29,8,1,"50",0,0
"4488",50,30,30,8,30,8,1,"50",0,0
"4489",50,31,31,8,31,8,1,"50",0,0
"4490",50,32,32,8,32,8,1,"50",0,0
"4491",50,33,33,9,33,8,1,"50",0,0
"4492",50,34,34,10,34,8,0.783413267047912,"50",0,0
"4493",50,35,35,11,35,9,0.791336780100661,"50",0,0
"4494",50,36,36,11,36,10,0.999999999999999,"50",0,0
"4495",50,37,37,11,37,11,0.999999999999999,"50",0,0
"4496",50,38,38,11,38,11,1,"50",0,0
"4497",50,39,39,12,39,12,1,"50",0,0
"4498",50,40,40,12,40,13,1,"50",0,0
"4499",50,41,41,12,41,13,0.999999999999999,"50",0,0
"4500",50,42,42,13,42,13,1,"50",0,0
"4501",50,43,43,13,43,14,1,"50",0,0
"4502",50,44,44,14,44,15,1,"50",0,0
"4503",50,45,45,14,45,15,0.999999999999999,"50",0,0
"4504",50,46,46,14,46,15,0.999999999999999,"50",0,0
"4505",50,47,47,15,47,16,0.999999999999999,"50",0,0
"4506",50,48,48,15,48,16,1,"50",0,0
"4507",50,49,49,16,49,16,0.999999999999999,"50",0,0
"4508",50,50,50,16,50,16,1,"50",0,0
"4509",50,51,51,17,51,16,1,"50",0,0
"4510",50,52,52,18,52,16,0.834417465855973,"50",0,0
"4511",50,53,53,18,53,16,0.835160185684119,"50",0,0
"4512",50,54,54,18,54,16,0.83586603352803,"50",0,0
"4513",50,55,55,18,55,16,0.836537706726263,"50",0,0
"4514",50,56,56,18,56,16,0.837177644298008,"50",0,0
"4515",50,57,57,18,57,16,0.837788057293212,"50",0,0
"4516",50,58,58,19,58,17,0.840938443544538,"50",0,0
"4517",50,59,59,20,59,17,0.69147723932864,"50",0,0
"4518",50,60,60,21,60,17,0.556045150718657,"50",0,0
"4519",50,61,61,21,61,17,0.557538008064493,"50",0,0
